index,Time,Location,Temperature,Brightness
5645,17,1,0.99977133,0.99977133
5646,18,1,0.960170287,0.960170287
5647,19,1,0.855135225,0.855135225
5648,20,1,0.691824111,0.691824111
5649,21,1,0.481366327,0.481366327
5650,22,1,0.238104224,0.238104224
5651,23,1,-0.021384289,0
5652,0,1,-0.279415498,0
5653,1,1,-0.518405003,0
5654,2,1,-0.722066063,0
5655,3,1,-0.876519514,0
5656,4,1,-0.971239609,0
5657,5,1,-0.99977133,0
5658,6,1,-0.960170287,0
5659,7,1,-0.855135225,0
5660,8,1,-0.691824111,0
5661,9,1,-0.481366327,0
5662,10,1,-0.238104224,0
5663,11,1,0.021384289,0.021384289
5664,12,1,0.279415498,0.279415498
5665,13,1,0.518405003,0.518405003
5666,14,1,0.722066063,0.722066063
5667,15,1,0.876519514,0.876519514
5668,16,1,0.971239609,0.971239609
5669,17,1,0.99977133,0.99977133
5670,18,1,0.960170287,0.960170287
5671,19,1,0.855135225,0.855135225
5672,20,1,0.691824111,0.691824111
5673,21,1,0.481366327,0.481366327
5674,22,1,0.238104224,0.238104224
5675,23,1,-0.021384289,0
5676,0,1,-0.279415498,0
5677,1,1,-0.518405003,0
5678,2,1,-0.722066063,0
5679,3,1,-0.876519514,0
5680,4,1,-0.971239609,0
5681,5,1,-0.99977133,0
5682,6,1,-0.960170287,0
5683,7,1,-0.855135225,0
5684,8,1,-0.691824111,0
5685,9,1,-0.481366327,0
5686,10,1,-0.238104224,0
5687,11,1,0.021384289,0.021384289
5688,12,1,0.279415498,0.279415498
5689,13,1,0.518405003,0.518405003
5690,14,1,0.722066063,0.722066063
5691,15,1,0.876519514,0.876519514
5692,16,1,0.971239609,0.971239609
5693,17,1,0.99977133,0.99977133
5694,18,1,0.960170287,0.960170287
5695,19,1,0.855135225,0.855135225
5696,20,1,0.691824111,0.691824111
5697,21,1,0.481366327,0.481366327
5698,22,1,0.238104224,0.238104224
5699,23,1,-0.021384289,0
5700,0,1,-0.279415498,0
5701,1,1,-0.518405003,0
5702,2,1,-0.722066063,0
5703,3,1,-0.876519514,0
5704,4,1,-0.971239609,0
5705,5,1,-0.99977133,0
5706,6,1,-0.960170287,0
5707,7,1,-0.855135225,0
5708,8,1,-0.691824111,0
5709,9,1,-0.481366327,0
5710,10,1,-0.238104224,0
5711,11,1,0.021384289,0.021384289
5712,12,1,0.279415498,0.279415498
5713,13,1,0.518405003,0.518405003
5714,14,1,0.722066063,0.722066063
5715,15,1,0.876519514,0.876519514
5716,16,1,0.971239609,0.971239609
5717,17,1,0.99977133,0.99977133
5718,18,1,0.960170287,0.960170287
5719,19,1,0.855135225,0.855135225
5720,20,1,0.691824111,0.691824111
5721,21,1,0.481366327,0.481366327
5722,22,1,0.238104224,0.238104224
5723,23,1,-0.021384289,0
5724,0,1,-0.279415498,0
5725,1,1,-0.518405003,0
5726,2,1,-0.722066063,0
5727,3,1,-0.876519514,0
5728,4,1,-0.971239609,0
5729,5,1,-0.99977133,0
5730,6,1,-0.960170287,0
5731,7,1,-0.855135225,0
5732,8,1,-0.691824111,0
5733,9,1,-0.481366327,0
5734,10,1,-0.238104224,0
5735,11,1,0.021384289,0.021384289
5736,12,1,0.279415498,0.279415498
5737,13,1,0.518405003,0.518405003
5738,14,1,0.722066063,0.722066063
5739,15,1,0.876519514,0.876519514
5740,16,1,0.971239609,0.971239609
5741,17,1,0.99977133,0.99977133
5742,18,1,0.960170287,0.960170287
5743,19,1,0.855135225,0.855135225
5744,20,1,0.691824111,0.691824111
5745,21,1,0.481366327,0.481366327
5746,22,1,0.238104224,0.238104224
5747,23,1,-0.021384289,0
5748,0,1,-0.279415498,0
5749,1,1,-0.518405003,0
5750,2,1,-0.722066063,0
5751,3,1,-0.876519514,0
5752,4,1,-0.971239609,0
5753,5,1,-0.99977133,0
5754,6,1,-0.960170287,0
5755,7,1,-0.855135225,0
5756,8,1,-0.691824111,0
5757,9,1,-0.481366327,0
5758,10,1,-0.238104224,0
5759,11,1,0.021384289,0.021384289
